"Time","Angelo South Meadow Air Temp Avg degC","Angelo South Meadow Relative Humidity Avg %","Blue Oak Ranch Air Temp Avg degC","Blue Oak Ranch Relative Humidity Avg %","Bodega Air Temp Avg degC","Bodega Relative Humidity Avg %","Hastings Air Temp Avg degC","Hastings Relative Humidity Avg %"
"2022-06-20 17:30:00",25.85,30.35,27.36,25.95,13.34,77.82,25.3,26.83
"2022-06-20 17:40:00",25.66,31.37,27.23,26.86,13.42,77.26,25.34,26.88
"2022-06-20 17:50:00",24.79,33.1,26.82,27.38,13.06,78.68,24.81,27.63
"2022-06-20 18:00:00",24.41,33.29,26.51,28.01,12.89,79.62,24.66,28.27
"2022-06-20 18:10:00",23.99,33.07,25.84,29.4,12.85,79.74,24.21,28.65
"2022-06-20 18:20:00",23.7,33.71,24.98,31.61,12.52,80.9,23.73,29.48
"2022-06-20 18:30:00",23.54,33.52,24.55,32.15,12.38,81.6,23.62,29.92
"2022-06-20 18:40:00",22.51,39.4,24.05,32.83,12.23,82.1,23.2,30.89
"2022-06-20 18:50:00",21.44,44.42,23.65,33.26,11.95,83.4,22.87,31.78
"2022-06-20 19:00:00",20.83,48.09,23.25,34.17,11.78,84,22.62,32.49
"2022-06-20 19:10:00",20.18,50.5,22.78,34.96,11.5,85.1,22.19,33.5
"2022-06-20 19:20:00",19.53,51.54,21.72,36.88,11.22,86.2,21.65,34.54
"2022-06-20 19:30:00",18.98,54.58,20.4,39.79,11.01,87.4,21.21,35.22
"2022-06-20 19:40:00",18.42,56.02,19.42,41.61,10.81,88.2,20.68,35.93
"2022-06-20 19:50:00",17.99,56.77,18.53,43.38,10.6,88.9,19.73,37.81
"2022-06-20 20:00:00",17.45,57.94,17.86,44.59,10.41,89.6,18.81,39.21
"2022-06-20 20:10:00",17.09,58.75,17.39,45.61,10.32,90.3,18.13,40.32
"2022-06-20 20:20:00",16.67,60.72,17.08,46.19,10.26,90.7,17.7,41.38
"2022-06-20 20:30:00",16.23,61.86,16.64,47.7,10.16,91.1,17.21,42.38
"2022-06-20 20:40:00",15.91,62.96,16.32,48.76,10.03,91.4,16.71,43.44
"2022-06-20 20:50:00",15.61,64.31,15.98,49.5,9.81,91.8,16.37,44.05
"2022-06-20 21:00:00",15.25,65.34,15.76,49.26,9.77,92.2,16.06,44.84
"2022-06-20 21:10:00",15.04,67.03,15.48,49.55,9.56,92.3,15.71,44.93
"2022-06-20 21:20:00",14.75,67.19,15.02,51.47,9.45,92.8,15.45,44.89
"2022-06-20 21:30:00",14.55,67.78,14.9,51.65,9.39,92.9,15.21,45.6
"2022-06-20 21:40:00",14.32,68.71,14.75,52.18,9.32,93.1,14.97,46.32
"2022-06-20 21:50:00",14.03,69.93,14.72,52.14,9.41,93.1,14.73,46.05
"2022-06-20 22:00:00",13.69,71.45,14.58,52.39,8.94,92.3,14.62,46.16
"2022-06-20 22:10:00",13.54,72.89,14.29,52.92,8.78,93,14.41,47
"2022-06-20 22:20:00",13.38,73.1,14.19,53.17,8.69,93.1,14.2,47.44
"2022-06-20 22:30:00",13.19,73.61,14.4,52,8.19,93,13.9,48.18
"2022-06-20 22:40:00",12.96,74.45,14.25,52.43,8.22,93.7,13.66,48.67
"2022-06-20 22:50:00",12.79,75.26,13.92,53.88,8.98,94.5,13.45,48.97
"2022-06-20 23:00:00",12.61,76.23,13.88,53.38,10.01,94.8,13.28,49.44
"2022-06-20 23:10:00",12.42,76.91,13.9,53,10.17,94.1,13.08,50.04
"2022-06-20 23:20:00",12.27,77.64,13.64,53.47,10.31,94.2,12.9,50.62
"2022-06-20 23:30:00",12.15,78.39,13.75,52.34,10.3,94.1,12.77,51.05
"2022-06-20 23:40:00",11.98,78.88,13.69,52.07,10.35,93.9,12.7,51.26
"2022-06-20 23:50:00",11.85,79.62,13.64,51.72,10.26,93.8,12.56,51.22
"2022-06-21 00:00:00",11.66,80.7,13.53,51.27,10.09,93.9,12.43,51.58
"2022-06-21 00:10:00",11.6,81.1,13.66,50.97,10.03,94,12.28,51.84
"2022-06-21 00:20:00",11.47,81.5,13.46,50.96,9.92,94,12.24,51.51
"2022-06-21 00:30:00",11.32,82.2,13.72,49.04,9.8,94.1,12.23,51.76
"2022-06-21 00:40:00",11.1,83.2,13.82,49.87,9.84,94.2,12.22,52.05
"2022-06-21 00:50:00",10.86,84,13.62,50.21,9.9,94.1,12.3,51.59
"2022-06-21 01:00:00",10.8,84.7,13.47,50.52,9.16,93.2,12.31,51.23
"2022-06-21 01:10:00",10.73,84.8,13.95,49.1,9.11,94.2,12.27,51.09
"2022-06-21 01:20:00",10.6,85.5,13.91,48.95,9.55,94.4,12.17,51.1
"2022-06-21 01:30:00",10.48,85.9,13.9,48.89,9.52,94.2,12,51.64
"2022-06-21 01:40:00",10.36,86.4,13.05,52.01,9.55,94.4,11.96,51.87
"2022-06-21 01:50:00",10.21,87.2,13.39,50.32,9.12,94.2,12.11,50.99
"2022-06-21 02:00:00",10.06,87.7,13.69,48.89,8.65,94.2,12.22,50.58
"2022-06-21 02:10:00",9.96,88.1,13.75,48.58,8.41,94.6,12.13,50.79
"2022-06-21 02:20:00",9.85,88.2,13.89,47.33,8.25,95.2,12.13,49.97
"2022-06-21 02:30:00",9.77,88.5,14.18,46.22,8.24,95.6,11.94,50.13
"2022-06-21 02:40:00",9.73,88.6,14.62,44.16,8.1,95.7,11.86,48.05
"2022-06-21 02:50:00",9.61,88.9,15.03,42.97,8.5,96.1,11.85,47.48
"2022-06-21 03:00:00",9.52,89.4,14.9,43.43,8.44,96,11.88,46.44
"2022-06-21 03:10:00",9.43,89.6,15.02,42.32,7.964,95.9,11.85,45.89
"2022-06-21 03:20:00",9.32,89.8,15.14,40.85,8.58,96,11.7,44.91
"2022-06-21 03:30:00",9.25,90,15.05,39.62,8.05,95.9,11.58,44.85
"2022-06-21 03:40:00",9.14,90.1,14.7,41.1,7.885,95.6,11.33,45.14
"2022-06-21 03:50:00",9.05,90.3,14.45,41.23,8.12,95.9,11.35,44.93
"2022-06-21 04:00:00",9,90.5,14.32,42.28,7.703,95.6,11.21,45.01
"2022-06-21 04:10:00",8.88,90.6,14.03,43.53,7.557,96.1,11.13,45.11
"2022-06-21 04:20:00",8.79,90.8,14.24,42.12,7.477,95.9,11.13,45.09
"2022-06-21 04:30:00",8.76,90.9,14.39,41.12,7.747,96,11.17,44.81
"2022-06-21 04:40:00",8.73,90.9,14.25,41.33,7.976,96.4,11.34,44.32
"2022-06-21 04:50:00",8.7,91,14.3,42.17,7.826,96.1,11.43,44.07
"2022-06-21 05:00:00",8.6,90.7,14.13,42.01,7.64,96.3,11.6,44.12
"2022-06-21 05:10:00",8.59,90.9,14.68,40.17,8.33,96.6,11.95,43.31
"2022-06-21 05:20:00",8.58,90.9,14.67,40.59,8.06,96.2,12.27,42.44
"2022-06-21 05:30:00",8.59,90.7,14.77,40.5,8.54,96.7,12.76,41.37
"2022-06-21 05:40:00",8.65,90.3,14.62,42.2,8.98,96.7,12.68,42.43
"2022-06-21 05:50:00",8.67,90,15.1,40.99,9.62,96.7,13.02,42.02
"2022-06-21 06:00:00",8.7,90,15.84,40.46,10.41,96.7,12.91,43.04
"2022-06-21 06:10:00",8.72,89.9,17.57,36.78,10.91,96.2,13.09,42.66
"2022-06-21 06:20:00",8.75,89.8,19.36,35.32,11.44,95.5,13.7,41.07
"2022-06-21 06:30:00",8.93,89.5,20.58,32.45,11.9,94,14.64,38.71
"2022-06-21 06:40:00",9.08,88.9,22.78,30.63,11.97,91.3,16.58,34.5
"2022-06-21 06:50:00",9.32,88.2,24.32,28.57,12.41,89.6,19.55,27.01
"2022-06-21 07:00:00",9.65,87.3,25.72,26.09,13.05,87.1,21.95,23.35
"2022-06-21 07:10:00",10.28,85.4,26.57,23.76,13.97,83.6,23.22,21.8
"2022-06-21 07:20:00",10.98,81.5,27.02,22.77,15.07,80.7,24.79,20.13
"2022-06-21 07:30:00",11.73,77.75,25.25,24.55,16.22,75.27,26.05,17.75
"2022-06-21 07:40:00",12.33,75.49,25.97,24.56,15.6,75.28,27.1,16.74
"2022-06-21 07:50:00",13.03,71.6,26.99,22.77,14.75,77.87,27.7,15.11
"2022-06-21 08:00:00",14.16,68.24,27.35,22.22,14.95,76.83,28.4,14.74
"2022-06-21 08:10:00",15.83,63.54,27.94,21.87,15.59,74.74,29,14.4
"2022-06-21 08:20:00",17.38,58.18,27.91,22.03,17.02,70.17,29.3,14.38
"2022-06-21 08:30:00",18.59,56.02,27.74,22.36,18.95,63.14,29.59,14.14
"2022-06-21 08:40:00",19.84,53.37,28.52,20.78,19.34,60.18,30.13,13.72
"2022-06-21 08:50:00",20.84,48.39,28.97,20.04,20.05,58.31,30.65,13.2
"2022-06-21 09:00:00",21.84,47.3,28.96,19.99,20.06,59.27,30.97,12.64
"2022-06-21 09:10:00",22.78,43.48,29.27,20.19,19.43,60.17,30.8,12.68
"2022-06-21 09:20:00",23.93,38.18,28.91,20.71,17.09,65.42,31.49,12.29
"2022-06-21 09:30:00",25.11,35.03,29.34,19.12,16.42,68.09,31.74,12.22
"2022-06-21 09:40:00",25.77,32.18,29.5,20.47,16.99,67.38,31.84,12.11
"2022-06-21 09:50:00",27.62,22.46,29.3,19.76,16.98,67.44,31.89,11.68
"2022-06-21 10:00:00",29.45,18.39,30.09,18.76,17.13,66.74,31.83,11.73
"2022-06-21 10:10:00",30.06,18.86,30.01,18.66,17.93,64.43,32.33,11.75
"2022-06-21 10:20:00",30.56,16.4,30.73,18.86,19.06,61.81,32.57,11.31
"2022-06-21 10:30:00",30.95,18.71,29.79,20.89,19.2,60.42,32.46,11.38
"2022-06-21 10:40:00",31.37,16.55,29.33,21.39,18.85,61.11,32.77,11.32
"2022-06-21 10:50:00",31.57,17.24,30.22,21.17,19.23,59.25,33.31,10.59
"2022-06-21 11:00:00",31.82,15.48,29.95,21.69,19.41,58.42,33.7,10.04
"2022-06-21 11:10:00",32.04,12.23,29.71,21.5,19.99,57.09,33.67,10.2
"2022-06-21 11:20:00",32.71,12.98,30.91,19.52,20.67,55.4,33.9,9.74
"2022-06-21 11:30:00",32.85,9.89,31.25,19.23,20.95,54.46,33.71,10.13
"2022-06-21 11:40:00",32.69,10.21,31.09,19.29,21.47,53.61,33.91,8.81
"2022-06-21 11:50:00",32.95,10.53,31.21,18.76,20.43,56.88,34.01,8.4
"2022-06-21 12:00:00",33.35,10.89,31.4,18.67,20.25,57.05,34.15,8.43
"2022-06-21 12:10:00",33.56,10.37,31.36,19.52,19.06,59.52,34.68,7.662
"2022-06-21 12:20:00",33.44,10.53,31.71,19.61,18.85,60.54,34.41,7.396
"2022-06-21 12:30:00",33.77,10.65,32.28,19.22,18.45,62.26,34.89,7.165
"2022-06-21 12:40:00",33.92,10.13,32.59,18.09,18.09,63.04,34.5,7.152
"2022-06-21 12:50:00",33.94,9.3,33.07,17.3,17.28,64.57,35.08,6.56
"2022-06-21 13:00:00",33.88,13.25,32.92,16.89,17.75,63.46,35.17,6.601
"2022-06-21 13:10:00",34.49,15.27,32.51,17.54,17.47,63.99,35.4,7.029
"2022-06-21 13:20:00",34.11,15.94,32.64,17.29,17.61,63.99,35.38,9.68
"2022-06-21 13:30:00",33.98,15.64,32.33,17.69,17.76,63.96,34.84,11.44
"2022-06-21 13:40:00",33.68,16.24,33.49,14.76,17.37,64.99,35.02,11.18
"2022-06-21 13:50:00",34.25,16.66,34.17,14.57,17.71,64.48,35.13,10.92
"2022-06-21 14:00:00",34.08,16.85,34.32,14.38,17.63,63.5,35.13,10.88
"2022-06-21 14:10:00",33.98,17.29,33.94,13.88,17.98,62.86,35.55,10.78
"2022-06-21 14:20:00",34.2,17.21,33.96,12.51,17.86,62.51,35.38,10.8
"2022-06-21 14:30:00",34.34,16.83,34.18,12.18,17.96,62.19,35.32,11.12
"2022-06-21 14:40:00",34.21,17.65,34.5,12.1,17.86,62.3,34.99,11.37
"2022-06-21 14:50:00",34.06,16.57,34.86,12.04,17.42,63.27,34.38,11.68
"2022-06-21 15:00:00",33.76,17.3,34.43,12.47,17.63,62.45,34.56,11.6
"2022-06-21 15:10:00",34.09,16.84,34.5,12.74,17.16,63.76,33.85,11.99
"2022-06-21 15:20:00",33.96,16.56,34.2,12.84,17.01,64.17,33.66,12.13
"2022-06-21 15:30:00",34.05,16.81,34.18,13.45,16.95,65.03,33.77,12.07
"2022-06-21 15:40:00",33.72,16.52,34.34,13.8,16.83,66.51,33.78,11.99
"2022-06-21 15:50:00",33.65,16.54,34.22,12.91,16.84,66.31,34.28,11.51
"2022-06-21 16:00:00",33.91,16.46,33.99,11.91,16.9,66.3,34.3,11.26
"2022-06-21 16:10:00",34.04,16.59,34.25,11.62,16.54,67.41,33.59,11.38
"2022-06-21 16:20:00",33.72,17.3,34.34,11.37,16.93,66.04,33.37,11.44
"2022-06-21 16:30:00",33.69,17.08,34.15,11.4,16.52,67.35,33.6,11.2
"2022-06-21 16:40:00",33.58,17.32,33.96,11.27,16.25,68.03,33.27,11.37
"2022-06-21 16:50:00",33.49,18.24,34.13,11.21,15.88,69.44,33.14,11.67
"2022-06-21 17:00:00",33.06,17.98,34.36,10.99,15.88,69.6,33.24,11.51
"2022-06-21 17:10:00",33.13,18.52,34.32,10.92,15.54,70.29,33.16,11.54
"2022-06-21 17:20:00",32,19.5,33.66,11.28,15.34,71.64,32.91,11.82
"2022-06-21 17:30:00",31.08,21.46,33.36,11.3,15.53,70.98,32.8,12.21
"2022-06-21 17:40:00",29.85,23.89,33.4,11.27,15.15,71.23,32.06,13
"2022-06-21 17:50:00",28.92,25.79,33.2,11.17,14.8,73.1,31.45,14.04
"2022-06-21 18:00:00",29.11,24.09,33.08,11.17,14.72,73.21,30.31,14.93
"2022-06-21 18:10:00",28.73,27.1,32.92,11.37,14.61,73.74,29.79,15.48
"2022-06-21 18:20:00",26.95,37.13,32.5,11.87,14.5,74.06,29.1,16.66
"2022-06-21 18:30:00",26.03,38.25,32.32,12.28,14.3,74.94,27.95,18.46
"2022-06-21 18:40:00",25.5,41.46,31.96,12.82,14.04,75.86,27.34,19.28
"2022-06-21 18:50:00",24.84,44.81,31.7,12.85,13.76,77.45,26.63,20.09
"2022-06-21 19:00:00",24.26,47.01,31.15,13.18,13.69,77.99,26.08,20.5
"2022-06-21 19:10:00",23.71,47.4,30.81,13.12,13.38,78.45,25.61,20.77
"2022-06-21 19:20:00",23.18,47.57,30.05,13.83,12.89,80.2,25.25,20.99
"2022-06-21 19:30:00",22.71,50.45,28.87,14.88,12.45,81.7,24.78,21.47
"2022-06-21 19:40:00",22.33,51.37,28.18,15.34,12.05,83.1,23.95,22.73
"2022-06-21 19:50:00",21.92,48.93,27.82,15.41,11.75,84,22.93,24.12
"2022-06-21 20:00:00",21.49,48.59,27.7,15.23,11.34,84.7,22.23,24.97
"2022-06-21 20:10:00",21,49.93,27.05,15.79,10.93,86.3,21.68,25.89
"2022-06-21 20:20:00",20.59,51.81,26.94,15.68,10.72,86.9,21.12,26.62
"2022-06-21 20:30:00",20.07,54.59,27.01,15.74,10.6,87.9,20.59,27.15
"2022-06-21 20:40:00",19.68,55.6,26.29,16.46,10.59,88.4,20.2,27.5
"2022-06-21 20:50:00",19.26,56.62,25.53,17.1,10.67,88.8,19.92,27.42
"2022-06-21 21:00:00",18.91,56.96,25.47,16.93,10.42,88.6,19.62,27.44
"2022-06-21 21:10:00",18.61,56.52,25.47,16.52,10.55,89.1,19.1,27.85
"2022-06-21 21:20:00",18.29,56.81,24.27,18.29,9.57,87.5,18.65,27.98
"2022-06-21 21:30:00",18.03,57.67,23.25,19.12,10.33,91.2,18.3,26.96
"2022-06-21 21:40:00",17.7,58.97,22.79,19.82,11.24,91,18.03,26.58
"2022-06-21 21:50:00",17.36,60.38,22.33,20.42,11.53,90.7,17.85,26.44
"2022-06-21 22:00:00",17.14,60,21.9,20.98,11.2,90.8,17.64,26.62
"2022-06-21 22:10:00",16.89,61.45,21.35,22.01,11.24,91.3,17.48,26.88
"2022-06-21 22:20:00",16.57,62.69,20.73,22.74,11.34,91.5,17.33,27.88
"2022-06-21 22:30:00",16.3,64.54,20.26,24.07,11.31,91.3,17.01,28.72
"2022-06-21 22:40:00",16.1,65.97,19.7,25.41,11.26,91,16.84,29.25
"2022-06-21 22:50:00",15.83,67.08,19.7,24.62,11.25,90.6,16.86,29.53
"2022-06-21 23:00:00",15.59,67.4,19.54,24.88,11.21,90,16.64,30.55
"2022-06-21 23:10:00",15.43,67.47,19.4,25.35,10.97,89.8,16.45,31.2
"2022-06-21 23:20:00",15.2,68.16,19.26,24.95,10.61,89.8,16.27,31.53
"2022-06-21 23:30:00",15.04,68.54,19.26,24.59,10.42,90.3,16.2,31.84
"2022-06-21 23:40:00",14.82,69.26,18.98,25.88,9.59,91,16.03,32.27
"2022-06-21 23:50:00",14.64,69.78,18.79,26.03,10.25,92.6,16.07,32.26
"2022-06-22 00:00:00",14.53,69.32,18.72,26.29,10.65,93.1,15.81,32.72
"2022-06-22 00:10:00",14.29,70.66,18.47,26.96,9.64,91.5,15.69,33.28
"2022-06-22 00:20:00",14.1,71.16,18.49,26.96,9.97,93.5,15.71,33.28
"2022-06-22 00:30:00",14.02,70.72,18.52,27.21,10.66,94.2,15.54,33.86
"2022-06-22 00:40:00",13.9,70.62,18.49,26.81,10.67,94.1,15.29,34.43
"2022-06-22 00:50:00",13.74,71.61,18.33,27.74,9.97,93.1,15.17,34.77
"2022-06-22 01:00:00",13.54,72.97,18.17,28.23,10.42,94.7,15.13,35.2
"2022-06-22 01:10:00",13.48,73.14,18.17,28.18,10.5,93.6,14.95,35.99
"2022-06-22 01:20:00",13.37,73.5,18.17,28.39,9.77,94.7,14.91,36.11
"2022-06-22 01:30:00",13.24,74.43,18.27,28.26,10.28,94.3,14.85,36.5
"2022-06-22 01:40:00",13.09,74.82,18.1,28.48,10.85,95.3,14.73,36.86
"2022-06-22 01:50:00",12.93,75.63,18.04,28.22,11.54,94.8,14.78,36.74
"2022-06-22 02:00:00",12.77,76.72,18.2,27.92,11.25,93.5,14.7,36.98
"2022-06-22 02:10:00",12.69,76.97,17.97,28.74,12,92.7,14.67,37.03
"2022-06-22 02:20:00",12.51,77.74,17.96,28.36,12.5,91.8,14.67,37.19
"2022-06-22 02:30:00",12.45,77.97,17.64,28.89,12.21,90.9,14.62,37.46
"2022-06-22 02:40:00",12.32,78.38,17.61,28.97,12.18,90.8,14.68,37.14
"2022-06-22 02:50:00",12.21,78.79,17.5,28.8,12.21,90.3,14.74,37.27
"2022-06-22 03:00:00",12.16,79.18,17.31,29.47,12.39,89.6,14.49,38
"2022-06-22 03:10:00",12.01,79.83,17.04,30.17,12.47,89.1,14.36,38.6
"2022-06-22 03:20:00",11.9,80.4,16.88,29.8,12.53,88.7,14.17,38.84
"2022-06-22 03:30:00",11.84,80.6,16.75,30.12,12.46,88.3,14.27,38.49
"2022-06-22 03:40:00",11.76,81.1,16.74,30.24,12.32,88.5,14.09,39.28
"2022-06-22 03:50:00",11.69,81.4,16.46,31.11,12,88.5,13.98,39.2
"2022-06-22 04:00:00",11.62,81.7,16.19,32.03,11.49,89.2,14.09,38.96
"2022-06-22 04:10:00",11.5,82.2,16.35,31.77,11.32,90.1,13.89,39.7
"2022-06-22 04:20:00",11.42,82.6,15.86,32.82,11.53,89.9,13.75,40.22
"2022-06-22 04:30:00",11.31,83.1,16.07,32.34,11.27,89.6,13.57,40.36
"2022-06-22 04:40:00",11.21,83.6,16.18,32.68,10.76,89.9,13.6,40.29
"2022-06-22 04:50:00",11.19,83.5,15.87,33.45,10.39,91.7,13.53,40.75
"2022-06-22 05:00:00",11.13,83.7,15.86,33.67,10.7,92.1,13.52,40.66
"2022-06-22 05:10:00",11.05,84.1,15.96,33.68,11.18,91,13.55,40.22
"2022-06-22 05:20:00",10.99,84.1,16,34.12,11.93,89.5,13.53,40.56
"2022-06-22 05:30:00",10.94,84.3,16.39,33.65,12.81,86.1,13.6,40.5
"2022-06-22 05:40:00",10.95,84.4,16.68,34.09,13.37,83.4,13.95,40.32
"2022-06-22 05:50:00",10.98,84.3,17.28,33.86,13.96,80.6,13.99,41.16
"2022-06-22 06:00:00",11.03,84.2,17.93,32.79,14.3,79.55,14.06,41.39
"2022-06-22 06:10:00",11.06,84.2,19.27,31.64,14.45,78.79,14.58,40.49
"2022-06-22 06:20:00",11.12,84,20.68,31.74,14.73,77.68,15.73,37.57
"2022-06-22 06:30:00",11.19,83.7,22.02,27.7,15.16,76.59,18.49,30.9
"2022-06-22 06:40:00",11.29,83.6,24.4,24.67,15.31,74.98,19.87,28.55
"2022-06-22 06:50:00",11.42,83.5,24.71,26.22,15.71,73.76,22.17,24.55
"2022-06-22 07:00:00",11.62,83.3,23.72,24.09,16.09,73.44,23.25,23.42
"2022-06-22 07:10:00",11.97,82.7,24.35,23.33,16.86,69.28,24.38,22.21
"2022-06-22 07:20:00",12.58,80.7,24.11,24.45,17.61,66.23,25.16,21.04
"2022-06-22 07:30:00",13.41,78.13,23.85,24.95,17.68,65.51,25.9,20.59
"2022-06-22 07:40:00",14.33,73.91,23.46,26.66,17.6,66.36,26.39,19.5
"2022-06-22 07:50:00",15.17,70.95,23.27,26.83,17.42,66.73,26.82,18.81
"2022-06-22 08:00:00",16.15,67.59,23.03,27.17,17.35,67.72,27.16,18.34
"2022-06-22 08:10:00",18.01,60.65,23.48,26.49,17.22,68.32,28.03,17.74
"2022-06-22 08:20:00",19.89,55.56,23.21,27.62,16.72,70.93,28.07,18.5
"2022-06-22 08:30:00",21.1,53.37,23.54,26.07,17.48,69.69,27.32,19.33
"2022-06-22 08:40:00",22.91,47.61,24.24,24.96,17.67,68.89,26.99,19.61
"2022-06-22 08:50:00",24.17,43.75,24.43,25.27,17.03,71.25,27.55,18.86
"2022-06-22 09:00:00",24.78,41.2,24.76,25.43,16.92,72.15,29,17.57
"2022-06-22 09:10:00",25.69,40.64,25.47,24.75,17,72.49,29.95,16.51
"2022-06-22 09:20:00",26.63,39.42,25.94,24.09,16.91,73.39,31.06,15.17
"2022-06-22 09:30:00",26.9,39.25,27.26,22.48,16.84,74.07,31.93,13.43
"2022-06-22 09:40:00",27.47,38.7,27.73,22.32,16.99,73.82,32.48,12.74
"2022-06-22 09:50:00",27.99,39.04,28.26,20.75,16.99,74.21,32.33,12.35
"2022-06-22 10:00:00",28.49,39.23,29.06,19.94,17.14,73.63,32.31,13.05
"2022-06-22 10:10:00",29.2,38.27,29.92,18.76,17.3,73.66,32.72,13.76
"2022-06-22 10:20:00",29.97,36.55,30.49,18.44,17.62,72.41,32.62,14.5
"2022-06-22 10:30:00",30.84,33.47,31.82,17.8,17.52,72.3,33.36,14.81
"2022-06-22 10:40:00",31.45,27.4,32.57,16.83,17.47,72.63,33.37,15.41
"2022-06-22 10:50:00",32.51,23.48,32.01,17.49,17.59,72.42,32.92,16.23
"2022-06-22 11:00:00",33.38,21.62,32.13,17.17,16.91,74.17,33.61,16
"2022-06-22 11:10:00",34.66,20.27,32.49,16.68,16.83,75.26,33.37,16.39
"2022-06-22 11:20:00",36.13,17.81,33.38,15.55,16.93,73.82,33.72,16.22
"2022-06-22 11:30:00",36.17,16.95,33.44,15.1,16.87,74.59,33.7,16.38
"2022-06-22 11:40:00",35.93,15.91,33.41,15.02,16.76,74.04,32.83,18.53
"2022-06-22 11:50:00",36.03,14.78,33.39,15.01,16.76,73.67,31.85,19.42
"2022-06-22 12:00:00",36.29,13.79,32.81,15.45,16.79,73.34,31.62,19.45
"2022-06-22 12:10:00",36.17,13.49,33.57,14.87,17.09,71.94,31.82,19.39
"2022-06-22 12:20:00",36.38,12.6,33.45,14.94,16.73,73.59,31.39,19.65
"2022-06-22 12:30:00",36.42,13.69,34.05,14.64,16.45,73.39,32.34,18.47
"2022-06-22 12:40:00",36.62,13.63,34.54,14.36,15.58,76.73,31.9,18.83
"2022-06-22 12:50:00",36.64,15.48,33.98,15.07,15.41,76.76,31.78,18.56
"2022-06-22 13:00:00",36.51,15.41,33.32,16.12,15.73,75.96,31.65,18.31
"2022-06-22 13:10:00",36.27,12.97,32.46,17.12,16.4,74.26,32.3,16.96
"2022-06-22 13:20:00",36.02,13.3,32.07,17.67,16.39,73.66,31.88,16.82
"2022-06-22 13:30:00",35.9,14.13,32.04,17.73,16.69,73.12,32.08,16.21
"2022-06-22 13:40:00",36.04,13.09,31.86,17.66,16.37,73.92,31.95,15.73
"2022-06-22 13:50:00",35.69,14.19,31.7,17.9,16.29,74.48,32.29,14.91
"2022-06-22 14:00:00",35.85,15.58,31.72,18.42,15.62,75.99,31.31,15.34
"2022-06-22 14:10:00",35.53,15.65,31.77,19.53,15.48,76.94,31.67,15.19
"2022-06-22 14:20:00",35.55,16.26,31.23,20.19,15.29,77.33,31.95,15.29
"2022-06-22 14:30:00",35.13,18.47,31.12,19.7,15.04,78.08,33.03,14.3
"2022-06-22 14:40:00",35.3,19.78,31.42,18.86,14.36,80.5,32.77,14.32
"2022-06-22 14:50:00",35.22,21.23,32.07,18.35,14.18,81,32.69,14.33
"2022-06-22 15:00:00",34.77,21.45,31.75,18.81,13.94,81.9,33.43,13.74
"2022-06-22 15:10:00",34.66,22.71,30.64,26.04,14.01,82.2,32.66,13.98
"2022-06-22 15:20:00",34.01,23.16,29.12,30,15.01,80.6,32.41,14.16
"2022-06-22 15:30:00",33.94,22.2,28.26,31.44,15.17,78.26,32.39,14.13
"2022-06-22 15:40:00",33.88,22.89,28.24,30.81,14.92,78.18,31.69,14.41
"2022-06-22 15:50:00",32.93,23.25,28.51,30.82,14.88,79.79,31.41,14.41
"2022-06-22 16:00:00",32.04,24.79,28.54,30.12,14.72,80.1,31.34,14.28
"2022-06-22 16:10:00",31.92,25.94,28.92,28.27,14.15,82.6,31.39,14.27
"2022-06-22 16:20:00",31.75,26.97,29.11,28.46,13.93,84,31.55,14.01
"2022-06-22 16:30:00",31.32,28.62,28.98,30.52,13.86,84.5,31.98,13.65
"2022-06-22 16:40:00",31.01,30.19,28.46,30.28,13.97,84,31.4,13.97
"2022-06-22 16:50:00",30.72,30.19,28.47,29.11,13.89,83.8,30.8,14.41
"2022-06-22 17:00:00",30.33,30.65,28.63,28.5,14.06,83.5,29.68,15.1
"2022-06-22 17:10:00",29.83,31.43,28.51,28.59,13.56,84.9,29.23,15.45
"2022-06-22 17:20:00",29.29,32.42,28.14,29.1,13.17,86.6,29.64,15.18
"2022-06-22 17:30:00",29.09,33.52,27.59,31.82,12.94,88.4,29.79,14.75
"2022-06-22 17:40:00",28.46,35.14,24.79,42.7,12.89,88.8,29.05,15.21
"2022-06-22 17:50:00",29.26,31.52,24.24,43.16,12.71,89.5,28.16,15.99
"2022-06-22 18:00:00",28.41,33.24,24.17,43.15,12.67,90.1,27.37,16.69
"2022-06-22 18:10:00",27.96,34.3,24.02,44.02,12.92,89.8,26.81,17.6
"2022-06-22 18:20:00",27.07,36.29,23.72,44.48,12.54,88.9,26.54,18.38
"2022-06-22 18:30:00",26.91,35.87,23.97,43.14,12.36,90.3,26.69,20.85
"2022-06-22 18:40:00",26.25,39.42,24.04,43.1,12.15,90.7,25.97,25.79
"2022-06-22 18:50:00",25.43,41.59,23.55,43.64,11.94,91.5,22.15,50.2
"2022-06-22 19:00:00",24.66,47.24,22.97,45.42,11.64,92.3,19.51,61.46
"2022-06-22 19:10:00",23.92,51.06,22.71,42.88,11.54,93.2,19.29,61.24
"2022-06-22 19:20:00",23.37,52.61,22.26,44.05,11.44,93.8,18.9,66.41
"2022-06-22 19:30:00",22.84,53.43,21.88,46.92,11.32,94.1,19.13,66.17
"2022-06-22 19:40:00",22.38,51.4,21.71,46.89,11.3,94.6,20.12,57.28
